,ID,Text,Racial Justice,count,date
58664,1276139329614745605,The June 30th acreage reports could answer questions about possible acreage shifts that may have occurred from rapidly changing market conditions that occurred after the March survey was conducted. Register today for @ArlanFF101's webinar! #oatt https://t.co/w3GZGUnEkk,False,5,2020-06-25
58663,1276170786462593030,"Learn the basics of how to build a solid merchandising foundation with our Grain Merchandiser Educational Webinar series, Tuesdays in July! #grains https://t.co/1quzfhR7WR",False,6,2020-06-25
58662,1276185953015644163,". @theTRADEnews covers our recent announcement of changing our parent company name to StoneX Group Inc. 

https://t.co/hH0cMAhoiF",False,7,2020-06-25
58661,1276199810757021704,"Learn ways to build your foundation for success as a new merchandiser! Our regular summer Grain Merchandiser program will now be held in KC, Dec 9-10. Save the date! #oatt #grains https://t.co/AKSYSMqxLn",False,8,2020-06-25
58660,1276218667160788993,"StoneX is a global financial services network that connects its clients to nearly all major financial markets worldwide, and to the expertise, tools and intelligence to succeed in those markets.  #financialservices #growth https://t.co/TCbd3PTSIw",False,9,2020-06-25
58659,1276226112008445952,"RT @StoneXdairy: We are StoneX!
#StoneX #INTLFCStone @StoneX_Official @INTL_EUDairy https://t.co/cgsGVfjfxb",False,10,2020-06-25
58658,1276231254925553664,Our handle has changed! Make sure you are using @StoneX_Official instead INTLFCStone! We don't want to miss your posts! #newname #newhandle https://t.co/5AuXDP103i,False,11,2020-06-25
58657,1276248431288299520,"RT @StoneX_Brasil: StoneX é uma rede global de serviços financeiros que conecta seus clientes aos principais mercados financeiros do mundo,…",False,12,2020-06-25
58656,1276261417935605760,".@HedgeWeek covers our recent announcement of changing our parent company name to StoneX Group Inc. #rebrand

https://t.co/wcULAfNfQf",False,13,2020-06-25
58655,1276262449101053957,"RT @RURALRADIO147: Tonight on #CommodityWrap: Guest #market analysts @ArlanFF101 with @StoneX_Official, and @GrainsGuru of @DanielsTrading.…",False,14,2020-06-25
58654,1276292888335462401,".@AgrilandIreland covers our recent announcement of changing our parent company name to StoneX Group Inc. #rebrand

https://t.co/br54jfRD5o https://t.co/wcULAfNfQf",False,15,2020-06-25
58653,1276336895493058560,Our handle has changed! Make sure you are using @StoneX_Official instead INTLFCStone! We don't want to miss your posts! #newname #newhandle #rebrand https://t.co/kxr7O4ZlvV,False,1,2020-06-26
58652,1276442614456352768,". @dairybusiness covers the recent announcement and shareholder approval of our parent company name change to StoneX! #rebrand 

https://t.co/65PLK7n0IG",False,2,2020-06-26
58651,1276496779689832451,. @DairyFoods covers the recent announcement of changing our parent company name to StoneX Group Inc. https://t.co/rVQVgmhEUF,False,3,2020-06-26
58650,1276531916414562304,Join us for the Energy Outlook Analysis: Navigating Through Current Market Conditions virtual event series – July 6-10. #oott #natgas #crudeoil https://t.co/pFTnSOCkJ3,False,4,2020-06-26
58649,1276545973515423750,RT @ArlanFF101: Follow our very own @ConnellRhona for all things precious metals. She's a great asset to the @StoneX_Official team! #oatt,False,5,2020-06-26
58648,1276549373405601799,RT @ConnellRhona: Anyone who has any interest in the Commodity Markets should really follow our StoneX Chief Commodity Economist @ArlanFF10…,False,6,2020-06-26
58647,1276574806272552961,"Our recent rebranding announcement was covered by the @SLTimes_ 
https://t.co/5muPiopf5Y",False,7,2020-06-26
58646,1276593572238594049,Take a hard look at your firm’s exposure to commodity price risk. Our “6 Steps to Assess Your Exposure to Commodity Price Risk” can give you valuable insight into potential vulnerabilities. #riskmanagement #pricerisk https://t.co/hu7ujIhpTd,False,8,2020-06-26
58645,1276604945320554499,"We are a global financial services network that provides comprehensive, institutional-grade market access, end-to-end clearing and execution services, high-touch service and deep expertise. https://t.co/1Eq4iaE5a5",False,9,2020-06-26
58644,1276622513099833344,The coronavirus pandemic and planting season weather are still major headlines and influences on the world agriculture market. Attend @ArlanFF101’s webinar to see how these and other variables might affect the world balance sheet. #oatt https://t.co/w3GZGU62VK,False,10,2020-06-26
58643,1276652712172457985,Our handle has changed! Make sure you are using @StoneX_Official instead INTLFCStone! We don't want to miss your posts! #newname #newhandle #rebranding https://t.co/TMp8hRwKHA,False,11,2020-06-26
58642,1276685446802743296,"Expert market commentary by Yousef Abbasi (@realNerdOnTheSt), Global Market Strategist for US Institutional Equities for INTL FCStone Financial Inc. is quoted by @business #stockmarkets #wallstreet
https://t.co/FwAGxS0lFR",False,1,2020-06-27
58641,1276896886755143688,Don't forget to visit our @YouTube channel to learn more about StoneX! #financialservices #riskmanagement #watchnow https://t.co/KqyN2vvAJT,False,2,2020-06-27
58640,1277259273324634112,. @dairyreporter featured our recent announcement of changing our parent company name to StoneX! https://t.co/DekzRvTZyw,False,1,2020-06-28
58639,1277588880796123137,"Get outlooks for the #crudeoil, distillate, gasoline, #NGLs and #naturalgas markets during a week-long virtual event series Energy Outlook Analysis: Navigating Through Current Market Conditions, July 6-10. https://t.co/pFTnSOCkJ3",False,1,2020-06-29
58638,1277598382245187584,RT @StoneX_Official: My #farm’s financial health relative to a year ago is:,False,2,2020-06-29
58637,1277598392257073152,RT @StoneX_Official: Which risk poses the greatest risk for your farm this year? #oatt,False,3,2020-06-29
58636,1277620337899966465,The #coronavirus pandemic and planting season weather are still major headlines and influences on the world agriculture market. Attend @ArlanFF101’s webinar to see how these and other variables might affect the world balance sheet.#ag #oatt https://t.co/w3GZGUnEkk,False,4,2020-06-29
58635,1277626821694181379,RT @DecisiveFarming: Lean on market experts at @StoneX_Official to monitor global trends &amp; currency fluctuations for you – they can help yo…,False,5,2020-06-29
58634,1277650392927567873,"Kick-start your merchandising career by learning the basics for building a solid merchandising foundation. Our regular summer Grain Merchandiser program will now be held in KC, Dec 9-10. Save the date! #oatt #grains #ag https://t.co/JQy4jdRVNu",False,6,2020-06-29
58633,1277680735848034305,"Nuestros analistas en México le invitan a participar en Panorama del Mercado Ganadero, Granos Forrajeros y Fundamentales Económicos. Evento virtual, 1 de julio de 2020, 11:00 a.m. (CST/Ciudad de México). Para registrarse, por favor visite: https://t.co/Ys2T0sNR3h",False,7,2020-06-29
58632,1277712256143372289,"We are seeking an IT Governance, Risk &amp; Compliance Analyst to join our team! You will be responsible for helping to ensure our data security and policy compliance. Check out the full job description and apply today! #NowHiring #ITJobs #GRC #InfoSec https://t.co/86v5ZZJtYs https://t.co/iq1iho4Hwr",False,8,2020-06-29
58631,1277741152654045184,"#Hubbis covers the recent announcement and shareholder approval of our parent company name change to StoneX! #rebrand 

https://t.co/8PrTVtmOeG",False,9,2020-06-29
58630,1277953904135806978,"Are you Quality Assurance Engineer with leadership skills looking for your next career move? We are hiring a Senior Quality Assurance Engineer. Check out the full job descriptions and apply today: #ITJobs #NowHiring #QualityAssurance 
https://t.co/c22IGffdxF https://t.co/zCtyDJAc7k",False,1,2020-06-30
58629,1277982725945917440,LAST CHANCE! The #coronavirus shutdown greatly impacted the livestock industry. Sign up for @ArlanFF101’s webinar to see how that shutdown could be impacting #grain supply and demand. #oatt https://t.co/w3GZGUnEkk,False,2,2020-06-30
58628,1278011730019463170,ICYMI: @LeapRate covers our recent rebranding announcement and the expansion of our partnership with Eventus. #rebrand #newname https://t.co/NfJQ5y5xxM,False,3,2020-06-30
58627,1278016746415423488,"Expert market commentary by @VincentDeluard, Global Macro Strategist for the Broker Dealer Division of INTL FCStone Financial Inc. is featured by @Forbes.  #stockmarket 

https://t.co/8VWDFfByQ1",False,4,2020-06-30
58626,1278044499722342402,"We are hiring for an Application Support Engineer! Must have experience in delivering, administering, and supporting our 3rd party platforms, specifically Microsoft Office products. Read the full job description &amp; apply here:#AppSupport #NowHiring #ITJobs https://t.co/xrP0EwZhtq https://t.co/gd1mKraSD2",False,5,2020-06-30
58625,1278072120178851845,"We empower clients large and small with institutional-grade tools and technology, but complement those capabilities with boutique-level attention, problem-solving and support. https://t.co/bLWBoChsLg",False,6,2020-06-30
58624,1278108734988996613,Curious about what we do or how we could help you? Check out our Featured Insights page to learn more about the products &amp; services we offer! #riskmanagement #financialservices #commodities #securities #equities #globalpayments #interestrates https://t.co/no0ozmHfk5 https://t.co/iifz7UK38o,False,7,2020-06-30
58623,1278313656552390656,"Time is running out!! Learn how to build a foundation for success with our Grain Merchandiser Educational Webinar series, Tuesdays in July!  https://t.co/1quzfi8Jlr",False,1,2020-07-01
58622,1278345192224043008,#ICYMI: Our handle has changed! Make sure you are using @StoneX_Official instead INTLFCStone! We don't want to miss your posts! #newname #newhandle https://t.co/pRiVysHHF3,False,2,2020-07-01
58621,1278374054630617088,"Get outlooks for the crude oil, distillate, gasoline, NGLs, and natural gas markets during a week-long virtual event series Energy Outlook Analysis: Navigating Through Current Market Conditions, July 6-10. #oott #energy  https://t.co/pFTnSOkJkt",False,3,2020-07-01
58620,1278404253565030406,Price volatility can affect every corner of your business. Download our latest whitepaper to start understanding the potential impacts on your business. #volatility #riskmanagement https://t.co/5YxspyCgbR,False,4,2020-07-01
58619,1278412615920824320,RT @RuralRadioNet: The Wednesday Fontanelle Final Bell with Arlan Suderman of StoneX https://t.co/4UHKVnOBH1,False,5,2020-07-01
58618,1278412833223585793,RT @firefighter89: The Wednesday @FontanelleSeed #FinalBell with @ArlanFF101 of @StoneX_Official   https://t.co/SXxoXtVSYi,False,6,2020-07-01
58617,1278437055777976326,"Have you visited our Media Room lately? You can find the latest press releases and articles featuring expert market commentary from our #Economists, #Strategists, and #Analysts here: https://t.co/s6gxo66ZeA https://t.co/OcR1TTf2NY",False,7,2020-07-01
58616,1278454603084894213,"We are seeking an Oracle ERP/HCM Admin - responsible for the admin, operation, &amp; maintenance of the Oracle Cloud environment for the enterprise. Do you or someone you know have the skills to take us to the next level? Apply Today! https://t.co/H9IWTK51lb
 #ITJobs #NowHiring https://t.co/PyF7vwHqke",False,8,2020-07-01
58615,1278464690818093056,"We put our global network, our powerful platforms and our deep expertise in service of our clients’ strategies – not our own – so that our success is tied to theirs. https://t.co/mJXP3wptLH",False,9,2020-07-01
58614,1278498625006514176,Use our latest whitepaper “6 Steps to Assess Your Exposure to #Commodity Price Risk” to assess your companies’ exposure to commodity price risk. #oott #oatt #pricerisk https://t.co/hu7ujHZP1F,False,1,2020-07-02
58613,1278673595800137728,We're #hiring! We have openings worldwide! Visit our #career page to find your next opportunity! #nowhiring #careers #newjob https://t.co/prWjqY3odZ https://t.co/9RrGhGKXL7,False,2,2020-07-02
58612,1278706382875787264,Check out our Featured Insights page to discover how our Global Payments team can help you execute cross border payments! #currencies #globalpayments https://t.co/RIzu89apED,False,3,2020-07-02
58611,1278710018200743940,".@NEFarmBureau members, hear from INTL FCStone Financial Inc.’s market experts in this exclusive on-demand webinar. Click to watch now and learn more about risk management tools and methods for thinking more strategically about marketing. #oatt https://t.co/d0tkYN4kNn",False,4,2020-07-02
58610,1278739066171858944,"Meketa’s Brandon Colόn discusses their Diversity &amp; Inclusion and Emerging Manager programs with INTL FCStone’s Paul Magahis. 
 https://t.co/Qeh1NfPV9P",False,5,2020-07-02
58609,1278767899419664385,Join us for the Energy Outlook Analysis: Navigating Through Current Market Conditions virtual event series – July 6-10.  #natgas #oil https://t.co/pFTnSOkJkt,False,6,2020-07-02
58608,1278796899408117760,"One of the most unique &amp; valuable advantages we offer our clients is the personal connection that so many of our employees have to the markets they serve.  We have Boots on the Ground. #BootsOnTheGround #WeAreStoneX Watch the full video: 

https://t.co/oN8OCeP6U6",False,7,2020-07-02
58607,1278801219088244736,"RT @RURALRADIO147: Tonight on #CommodityWrap: Guest #market analysts @ArlanFF101 with @StoneX_Official, and @TheTedSpread. Tune in to @RURA…",False,8,2020-07-02
58606,1278829608977289218,Don't forget to visit our @YouTube channel to learn more about StoneX! #financialservices #riskmanagement #watchnow https://t.co/KqyN2vvAJT,False,9,2020-07-02
58605,1278861027506040832,"We are client-focused but employee-driven. Our Global Payments team can offer you a career at the forefront of global commerce and change while providing you with unique opportunities for personal and professional growth. #NowHiring

https://t.co/EMDFhpPApV",False,1,2020-07-03
58604,1279034726611849217,Kick-start your merchandising career by learning the basics for building a solid merchandising foundation. Our regular summer Grain Me #oatt #grains #wheat #corn https://t.co/y5a1IIi6QN,False,2,2020-07-03
58603,1279056198407532544,"Albert Scalla, Senior VP Trading of INTL FCStone Financial Inc., will present: “State &amp; Future of Specialty #Coffee,” during the 2020 Re:co Symposium, organized by the Specialty Coffee Association. Thursday, July 16, 1:15 (EST, Miami). Click here to register:…",False,3,2020-07-03
58602,1279058622841044992,"Organizado por la Specialty #Coffee Association, Albert Scalla, VP Senior Trading de INTL FCStone Financial Inc., ofrecerá la ponencia virtual “State &amp; Future of Specialty Coffee” durante Re:co Symposium. Jueves 16 de julio, 1:15 (EST, Miami). Regístrese aquí:
…",False,4,2020-07-03
58601,1279059098265321472,Time to answer @ArlanFF101's #WASDE webinar poll! Register to attend live: https://t.co/w3GZGUnEkk #oatt,False,5,2020-07-03
58600,1279069889240719361,"Learn the basics of how to build a solid merchandising foundation with our Grain Merchandiser Educational Webinar series, Tuesdays in July! #oatt #grains #corn #wheat https://t.co/1quzfi8Jlr",False,6,2020-07-03
58599,1279098830462615552,"Get outlooks for the crude oil, #distillate,# gasoline, NGLs and #natgas markets during a week-long virtual event series Energy Outlook Analysis: Navigating Through Current Market Conditions, July 6-10.https://t.co/pFTnSOCkJ3",False,7,2020-07-03
58598,1279130287197302786,The July #WASDE is the first report with significant wheat harvest data. Gain insight into the global #wheat crop and more by attending @ArlanFF101’s webinar on July 10th. #oatt https://t.co/w3GZGUnEkk,False,8,2020-07-03
58597,1279161807865884673,Check out our Featured Insights page to discover how our Global Payments team can help you execute cross border payments! #currencies #globalpayments #financialservices https://t.co/no0ozmHfk5,False,9,2020-07-03
58596,1279190738371260416,"We offer price risk management for a variety of Ag #commodities. Check out our Featured Insights page to see the services we offer and how we could help you!  #grains #dairy #wheat #corn #cattle #livestock 
https://t.co/S2hYHBv0nV",False,10,2020-07-03
58595,1279400746157576197,RT @StoneX_Brasil: Nosso perfil mudou! Certifique-se de usar StoneX em vez de INTL FCStone. Não queremos que você perca as novidades sobre…,False,1,2020-07-04
58594,1279400888960942081,RT @StoneX_Official: Time to answer @ArlanFF101's #WASDE webinar poll! Register to attend live: https://t.co/w3GZGUnEkk #oatt,False,2,2020-07-04
58593,1280111499877519362,"Our ticker symbol has changed! $SNEX

https://t.co/0MfRW6K3Es",False,1,2020-07-06
58592,1280123136994955264,Our ticker symbol has changed $SNEX (@Nasdaq: SNEX)! #rebrand #newname #RewriteTomorrow https://t.co/b6QNMBr9zE,False,2,2020-07-06
58591,1280133145506037761,LAST CHANCE! Join us for the Energy Outlook Analysis: Navigating Through Current Market Conditions virtual event series – July 6-10. #oott #natags #crudeoil #energy  https://t.co/pFTnSOCkJ3,False,3,2020-07-06
58590,1280135125372633089,RT @special_km11: Today’s ticker change is a exciting moment for @StoneX_Official as their #rebrand becomes @Nasdaq official. Be sure to fo…,False,4,2020-07-06
58589,1280135229676683265,RT @StoneX_MIG: Nuestro símbolo de cotización ha cambiado a $SNEX. @Nasdaq: SNEX. https://t.co/jGSmiZLEL5,False,5,2020-07-06
58588,1280147817252741123,RT @KnowRiskCropMkg: Happy Monday! Great article from @westernproducer on the history and rebrand of @StoneX_Official. Give it a read here:…,False,6,2020-07-06
58587,1280155881997467648,RT @StoneX_Brasil: Nosso símbolo mudou $SNEX (@Nasdaq: SNEX)! #rebrand #newname https://t.co/wjDtQzd0OH,False,7,2020-07-06
58586,1280155948494082049,"Expert market commentary by @VincentDeluard, Global Macro Strategist for the Broker Dealer Division of INTL FCStone Financial Inc. is featured by @marketwatch.  #stockmarket #recovery

https://t.co/OMMGvX57L3",False,8,2020-07-06
58585,1280183476965330949,"Join our @StoneX_EUDairy team for a #Dairy Outlook Webinar, 9th July at 2pm (BST) to review the latest fundamentals impacting the markets. https://t.co/0lnkhLGP6t",False,9,2020-07-06
58584,1280216192997883908,#Corn and #soybean crops are in a crucial growth phase. Tune into @ArlanFF101’s webinar on July 10th to see if any potential weather issues are on the horizon. #oatt  https://t.co/w3GZGUnEkk,False,10,2020-07-06
58583,1280246440149819392,"Expert market commentary by Yousef Abbasi (@realNerdOnTheSt), Global Market Strategist for US Institutional Equities for INTL FCStone Financial Inc. is quoted by @business #stockmarkets #nasdaq

https://t.co/Sw5olMnhu0",False,11,2020-07-06
58582,1280277894024114176,Looking for your next opportunity? We're #hiring! We have openings worldwide! Visit our #careers page to find your next opportunity! #financialservices #finance #nowhiring https://t.co/prWjqY3odZ https://t.co/dyQWkLTfjC,False,12,2020-07-06
58581,1280311838371176448,ICYMI: Our ticker symbol has changed $SNEX (@Nasdaq: SNEX)! #rebrand #newname #RewriteTomorrow https://t.co/CZzNfAj6fM,False,1,2020-07-07
58580,1280483361702719488,RT @DecisiveFarming: We have seen unprecedented market volatility in the last few months as a result of COVID19. Uncertainty in the markets…,False,2,2020-07-07
58579,1280488166248648704,"Expert market commentary by @NatScottGray Senior Analyst Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. was featured by @Reuters  #copper #china

https://t.co/6Us7rHj09a",False,3,2020-07-07
58578,1280501827394400256,"LAST CHANCE! Learn the basics of how to build a solid merchandising foundation with our Grain Merchandiser Educational Webinar series, Tuesdays in July! #oatt #ag https://t.co/1quzfhR7WR",False,4,2020-07-07
58577,1280518334367350787,"Expert market commentary by Yousef Abbasi (@realNerdOnTheSt), Global Market Strategist for US Institutional Equities for INTL FCStone Financial Inc. is quoted by @business #stockmarkets 

https://t.co/vMrgz2u6d7",False,5,2020-07-07
58576,1280549639796568064,"Get unique insight from our EU #Dairy Team to help bring clarity to market conditions in these unprecedented times – Dairy Outlook Webinar, 9th July at 2pm (BST). https://t.co/0lnkhLYpY1",False,6,2020-07-07
58575,1280579838747738112,The July #WASDE is the first report with significant #wheat harvest data. Gain insight into the global wheat crop and more by attending @ArlanFF101’s webinar on July 10th #oatt #ag https://t.co/w3GZGUnEkk,False,7,2020-07-07
58574,1280608779684294656,Don't forget our name and handle have changed! We are now @StoneX_Official $SNEX #SNEX #WeAreStoneX https://t.co/OOReUl4Zzj,False,8,2020-07-07
58573,1280845417878556674,"RT @StoneX_Brasil: A INTL FCStone Inc. está mudando seu nome para StoneX Group Inc. Somos a mesma empresa, com o mesmo compromisso de atend…",False,1,2020-07-08
58572,1280847854832095232,"#Coronavirus, China trade deal, and the growing season weather are still major headlines in the #ag sector. Tune into @ArlanFF101’s July 10th webinar to see how each might be affecting production and the world balance sheet. #oatt https://t.co/w3GZGUnEkk",False,2,2020-07-08
58571,1280874158621163531,"RT @StoneX_Brasil: Nesta quarta-feira às 16h30 | Fundamentos de Mercado e Cenário de Milho &amp; Trigo. Participe conosco no evento Bela +, da…",False,3,2020-07-08
58570,1280880570990579713,"In these times of uncertainty, INTL FCStone’s unique insight can help bring clarity to market conditions and help improve your decision-making process. Join us on 9thJuly at 2:00 p.m. (BST) for a European #Dairy Market Outlook Webinar. https://t.co/0lnkhLGP6t",False,4,2020-07-08
58569,1280912097476587520,"Our team is here at the Superior Livestock Auction in Fort Worth, TX. Stop by and see us! https://t.co/SgEiXKKIbo",False,5,2020-07-08
58568,1280927168307101696,"MarketScreener quotes expert market commentary by @ArlanFF101, Chief Commodities Economist for INTL FCStone Financial Inc. – FCM Division. #oatt #corn #grains https://t.co/BvzVGjADbt",False,6,2020-07-08
58567,1280941022491615233,"Expert market commentary by Yousef Abbasi (@realNerdOnTheSt), Global Market Strategist for US Institutional Equities for INTL FCStone Financial Inc. is quoted by @business #stockmarkets #wallstreet

https://t.co/CzIlptqscx",False,7,2020-07-08
58566,1280964875720646656,".@SeanM_OConnor, CEO of StoneX Group Inc. spoke to @financemagnates about the evolution of StoneX. https://t.co/mSWyinlOzk",False,8,2020-07-08
58565,1280973738876510213,"Expert market commentary by @ConnellRhona Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is quoted by @Reuters. #gold 
 https://t.co/XYjspDNNqW",False,9,2020-07-08
58564,1281001409459216385,"Expert precious metals market commentary by @ConnellRhona Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is quoted by BullionVault. #silver #Preciousmetals

 https://t.co/OQ0ZUyRryN",False,10,2020-07-08
58563,1281031565443690497,"Look forward and plan your road to recovery. Hear from our experts at the Global #Commodity Outlook: Asia’s Road to Recovery virtual event, July 14-16. #oatt #ag
 https://t.co/iSVQG12Ena",False,1,2020-07-09
58562,1281064293799165953,.@LeapRate covers our recent rebranding and stock ticker symbol change. $SNEX https://t.co/r8h6LlyI2v,False,2,2020-07-09
58561,1281206512505978882,"Dave Smoldt, President Commodities Division for INTL FCStone Financial Inc. – FCM Division spoke to Western Producer about the growth and new parent company name of StoneX.  https://t.co/JEQaN1DOvC",False,3,2020-07-09
58560,1281221299034099713,RT @STA_National: Episode 2: @JimToesSTA hosts @OTCMarketsGC @OTCMarkets and @RappaportJacob @StoneX_Official for a discussion on the past…,False,4,2020-07-09
58559,1281228195245821954,"Learn ways to build your foundation for success as a new merchandiser! Our regular summer Grain Merchandiser program will now be held in KC, Dec 9-10. Save the date!  #oatt #grains #wheat #corn https://t.co/DS5UWUUfy9",False,5,2020-07-09
58558,1281245581902589954,"Expert market commentary by @ConnellRhona, Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is quoted by BullionVault. #gold

 https://t.co/Yb0KPbjo1M",False,6,2020-07-09
58557,1281259315907698688,The July #WASDE is the first report with significant wheat harvest data. Gain insight into the global #wheat crop and more by attending @ArlanFF101’s webinar on July 10th. https://t.co/w3GZGUnEkk #oatt #ag,False,7,2020-07-09
58556,1281275765989027840,"Expert market commentary by Yousef Abbasi (@realNerdOnTheSt), Global Market Strategist for US Institutional Equities for INTL FCStone Financial Inc. is quoted by @Reuters #stockmarkets #wallstreet #coronavirus

https://t.co/iGUJcA2xPH",False,8,2020-07-09
58555,1281293313119858689,"Expert #Dairy market commentary by Peter Meehan, Senior EU Dairy Analyst for INTL FCStone Europe S.A. is quoted by @AgrilandIreland 
@StoneX_EUDairy @StoneXdairy 

https://t.co/lNfsBFLAht",False,9,2020-07-09
58554,1281303418934562816,"Expert market commentary by Darin Friedrichs (@crushspread), Risk Management Consultant, and author of China Direct for INTL FCStone Trading Co. Ltd is quoted by @FinancialTimes. @FT #oatt #ag https://t.co/2NOtYvU1dj",False,10,2020-07-09
58553,1281334847835910145,"Expert dairy market commentary by John Lancaster, Head of EU #Dairy Consulting for INTL FCStone Europe S.A. is featured by @Agrimoney. https://t.co/hvfnw241br",False,11,2020-07-09
58552,1281336864293695489,"RT @RURALRADIO147: Tonight on #CommodityWrap: Guest #market analysts @ArlanFF101 with @StoneX_Official, and @GrainsGuru of @DanielsTrading.…",False,12,2020-07-09
58551,1281366327802896390,"This week’s #Dairy Dialog podcast by @dairyreporter featured expert market commentary by Charlie Hyland, Head of EU Dairy for INTL FCStone Europe S.A. https://t.co/BMdZZr7jsB",False,13,2020-07-09
58550,1281393967880437762,"Expert market commentary by Mingze Wu, Vice President – Global Payments for INTL FCStone Ltd. is quoted by @business. #globalpayments https://t.co/tkHovQTSH8",False,1,2020-07-10
58549,1281437994801664003,"Join us for an in-depth Global Commodity Outlook: Asia’s Road to Recovery virtual event, July 14-16, with outlooks &amp; insight on #grains #vegoils #biofuels #sugar #cocoa markets, how they have been impacted by COVID19 &amp; how they could move going forward. https://t.co/iSVQG1kfLK",False,2,2020-07-10
58548,1281504703398973440,"Expert precious metals market commentary by @ConnellRhona Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is featured by @ETFtrends . #preciousmetals #gold

 https://t.co/w0wZF7f3t3",False,3,2020-07-10
58547,1281560430318702593,RT @micsway: Looking forward to this @StoneX_Payments @ACFID @StoneX_Official https://t.co/qDQvfcYf6X,False,4,2020-07-10
58546,1281560461964607490,"RT @StoneX_Brasil: EVENTO ONLINE | Informações atualizadas e gratuitas sobre os principais mercados #agrícolas no dia 16 de julho, próxima…",False,5,2020-07-10
58545,1281571425258745856,Our recent rebranding and stock ticker symbol change were covered by @financemagnates $SNEX https://t.co/7G6qc5aIXD,False,6,2020-07-10
58544,1281578105367404544,"RT @StoneX_Official: The Phase-One #tradedeal was signed 6 months ago. Comparatively, about #Ag’s future, I feel",False,7,2020-07-10
58543,1281590482129375238,"Expert precious metals market commentary by @ConnellRhona Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is featured by @INN_Gold #gold #preciousmetals

. https://t.co/XtkeECg3dh",False,8,2020-07-10
58542,1281606604337623041,Today is the day! Have you registered for @ArlanFF101's #WASDE webinar yet? #oatt #ag https://t.co/w3GZGUnEkk,False,9,2020-07-10
58541,1281635609010933760,Don't forget to visit our @YouTube channel to learn more about StoneX! #financialservices #riskmanagement #videos https://t.co/KqyN2vvAJT,False,10,2020-07-10
58540,1281665814400311296,Curious about what we do or how we could help you? Check out our Featured Insights page to learn more about the products and services we offer!  #financialservices #commodities #securities #equities #globalpayments #interestrates https://t.co/no0ozmHfk5 https://t.co/ir4rtemZmt,False,11,2020-07-10
58539,1281680892889632769,"Expert precious metals market commentary by @ConnellRhona Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is quoted by @WSJ. #gold #preciousmetals

 https://t.co/RPuOf2VFdY",False,12,2020-07-10
58538,1281695992971239426,"Boots on the Ground tells the stories behind our company’s personal connections to the markets &amp; our unrivaled advantage in putting firsthand market knowledge to work for those clients we serve. #oatt #BootsOnTheGround Check out the full video: 

https://t.co/oN8OCeP6U6",False,13,2020-07-10
58537,1281727432165294080,Looking for your next opportunity? We're #hiring! We have openings worldwide! Visit our #careers page to find your next opportunity! #financialservices #finance #nowhiring https://t.co/prWjqY3odZ https://t.co/JWuOafC35q,False,14,2020-07-10
58536,1281771450177859584,"Expert precious metals market commentary by @ConnellRhona Head of Market Analysis EMEA &amp; Asia for INTL FCStone Ltd. is featured by BullionVault. #gold #silver #preciousmetals

https://t.co/vJ8l55Dbvf",False,1,2020-07-11
58535,1282662421618987009,"Don’t miss the presentation “State &amp; Future of Specialty Coffee,” by Albert Scalla, Senior VP Trading at StoneX Group Inc., during the Re:co Symposium, organized by the Specialty Coffee Association. July 16, 1:15 (EST, Miami). Click here to register: https://t.co/UtbS0YESgP",False,1,2020-07-13
58534,1282663650709381120,"No se pierda la ponencia virtual “State &amp; Future of Specialty Coffee”, que dictará Albert Scalla, VP Senior Trading de StoneX Group Inc., durante el Re:co Symposium de la Specialty Coffee Association. Jueves 16 de julio, 1:15 (EST, Miami). Regístrese aquí: https://t.co/UtbS0YESgP",False,2,2020-07-13
58533,1282692568967512067,"Expert market commentary by Darin Friedrichs (@crushspread), Risk Management Consultant, and author of China Direct for INTL FCStone Trading Co. Ltd is quoted by @Forbes. #oatt pork https://t.co/5hkcMb9UBP",False,3,2020-07-13
58532,1282700099412516864,Attendees of the Treasurers Roundtable will hear from Charlotte Hampshire-Waugh as she presents the Impact of the Pandemic on Financial Institutions today! #COVID19 #globalpayments. https://t.co/wMXuqVI4Wd,False,4,2020-07-13
58531,1282722776936337408,"MarketScreener quotes expert market commentary by @ArlanFF101, Chief Commodities Economist for INTL FCStone Financial Inc. – FCM Division. #wheat #oatt https://t.co/9M6ehupTq1",False,5,2020-07-13
58530,1282752971001016320,"Expert market commentary by @VincentDeluard, Global Macro Strategist for the Broker Dealer Division of INTL FCStone Financial Inc. is featured by @MarketWatch  #stockmarket #investing

https://t.co/i3FSXqecEN",False,6,2020-07-13
58529,1282783140801650693,"MarketScreener quotes expert market commentary @ArlanFF101 Chief Commodities Economist for INTL FCStone Financial Inc. – FCM Division. #livestock #oatt 
 https://t.co/rcKYDRAzdM",False,7,2020-07-13
58528,1282784387646529537,We’re proud to support the Treasurers Roundtable Annual as it brings together leaders from #NGOs and #CharitableOrgs to advance global development through treasury excellence this week!,False,8,2020-07-13
